背番,名前,席,打率,試合,打席,打数,得点,安打,内安,内安率,２Ｂ,３Ｂ,本塁,HR勝敗,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,成功率,失策,捕逸,併殺打,出塁率,長打率,OPS,year,team
66,西村弥,両,1.000,3,1,1,0,1,1,100.0,0,0,0,-,1,0,0,0,0,0,0,0,0,0,-,0,0,0,1.000,1.000,2.000,2015,E
67,岩﨑達郎,右,.263,44,42,38,5,10,2,20.0,1,0,0,-,11,6,12,2,0,0,2,0,0,0,-,0,0,0,.300,.289,.589,2015,E
68,山﨑浩司,右,.141,40,80,71,4,10,1,10.0,1,0,0,-,11,2,12,1,0,0,8,0,0,0,-,4,0,1,.153,.155,.308,2015,E
70,小斉祐輔,左,.140,17,47,43,2,6,0,0.0,1,0,0,-,7,2,14,3,0,0,0,1,0,0,-,0,0,2,.191,.163,.354,2015,E
90,ムリーロ,右,.313,9,37,32,1,10,0,0.0,1,0,0,-,11,1,3,5,0,0,0,0,2,0,100.0,0,0,1,.405,.344,.749,2015,E
1,松井裕樹,左,-,63,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2015,E
11,塩見貴洋,左,.000,16,4,4,0,0,0,-,0,0,0,-,0,0,1,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2015,E
12,レイ,右,.000,22,3,3,0,0,0,-,0,0,0,-,0,1,2,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2015,E
13,濱矢廣大,左,-,8,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
14,則本昂大,左,.000,28,2,1,0,0,0,-,0,0,0,-,0,0,1,0,0,0,1,0,0,0,-,1,0,0,.000,.000,.000,2015,E
15,小野郁,右,-,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
16,森雄大,左,-,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
17,長谷部康平,左,-,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2015,E
20,安樂智大,左,-,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
21,釜田佳直,右,-,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
22,戸村健次,右,-,37,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,2,0,0,-,-,.000,2015,E
26,金刃憲人,左,-,19,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
30,永井怜,左,-,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
31,美馬学,左,.000,16,4,4,0,0,0,-,0,0,0,-,0,0,3,0,0,0,0,0,0,0,-,1,0,0,.000,.000,.000,2015,E
34,武藤好貴,右,-,60,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
38,西宮悠介,左,-,13,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
41,青山浩二,右,-,61,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
44,斎藤隆,左,-,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
45,川井貴志,左,-,5,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
47,大塚尚仁,左,-,5,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
49,クルーズ,右,-,52,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2015,E
50,入野貴大,左,-,19,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2015,E
52,加藤正志,右,-,9,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
53,相原和友,左,-,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
54,横山貴明,右,-,7,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
57,小山伸一郎,右,-,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
58,辛島航,左,.000,14,2,2,0,0,0,-,0,0,0,-,0,0,1,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2015,E
59,菊池保則,左,.250,18,5,4,0,1,0,0.0,0,0,0,-,1,0,1,0,0,0,1,0,0,0,-,1,0,1,.250,.250,.500,2015,E
62,相沢晋,左,-,5,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
64,福山博之,右,-,65,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
92,梅津智弘,右,-,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
98,藤江均,右,-,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
99,今野龍太,右,-,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
97,ハウザー,左,-,0,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2015,E
00,代田建紀,両,.364,37,15,11,5,4,0,0.0,2,0,0,-,6,1,3,3,0,1,0,0,5,2,71.4,2,0,0,.533,.545,1.079,2007,M
3,サブロー,右,.269,133,528,472,67,127,8,6.3,28,4,7,4-2-1,184,68,105,43,1,4,3,6,13,5,72.2,5,0,5,.331,.390,.721,2007,M
4,オーティズ,右,.284,67,272,250,33,71,8,11.3,18,0,7,6-1-0,110,39,51,19,1,0,0,3,2,3,40.0,2,0,3,.331,.440,.771,2007,M
5,堀幸一,右,.253,61,161,150,17,38,1,2.6,10,2,2,0-2-0,58,15,41,8,0,1,2,0,1,1,50.0,2,0,1,.296,.387,.682,2007,M
7,ＴＳＵＹＯＳＨＩ,両,.300,130,559,494,76,148,25,16.9,31,3,3,3-0-0,194,40,73,50,0,4,7,4,27,13,67.5,15,0,3,.366,.393,.759,2007,M
8,今江敏晃,右,.249,102,338,305,32,76,2,2.6,14,2,9,5-3-0,121,42,55,13,1,3,12,4,0,0,-,5,0,8,.283,.397,.680,2007,M
9,福浦和也,左,.258,110,445,395,41,102,7,6.9,20,1,4,3-1-0,136,57,44,38,3,4,2,6,0,1,0.0,5,0,8,.325,.344,.669,2007,M
10,大松尚逸,左,.300,77,232,213,24,64,4,6.3,14,0,5,2-3-0,93,22,31,14,2,1,2,2,1,0,100.0,1,0,7,.343,.437,.780,2007,M
19,ワトソン,左,.203,51,150,138,12,28,4,14.3,7,0,4,4-0-0,47,13,25,12,0,0,0,0,2,0,100.0,0,0,9,.267,.341,.607,2007,M
22,里崎智也,右,.270,127,528,477,56,129,3,2.3,27,3,14,8-5-1,204,75,109,36,1,5,4,6,1,0,100.0,10,1,4,.324,.428,.752,2007,M
23,大塚明,右,.152,49,56,46,8,7,1,14.3,0,0,0,-,7,1,9,6,0,0,3,1,4,1,80.0,1,0,2,.245,.152,.397,2007,M
25,竹原直隆,右,.246,66,141,122,17,30,1,3.3,6,0,8,4-3-0,60,23,29,11,0,0,2,4,2,0,100.0,2,0,2,.299,.492,.791,2007,M
32,根元俊一,左,.266,34,90,79,9,21,1,4.8,3,0,1,0-1-0,27,9,24,4,0,2,5,0,3,0,100.0,2,0,0,.318,.342,.659,2007,M
33,橋本将,左,.212,63,141,118,15,25,1,4.0,4,1,0,-,31,4,38,21,0,0,0,2,0,1,0.0,1,0,1,.326,.263,.589,2007,M
39,田中雅彦,右,.063,14,19,16,4,1,0,0.0,0,0,0,-,1,1,5,1,0,0,2,0,0,0,-,1,0,0,.118,.063,.180,2007,M
40,渡辺正人,右,.173,34,59,52,7,9,0,0.0,2,0,0,-,11,3,16,4,0,1,2,0,0,0,-,4,0,0,.246,.212,.457,2007,M
42,ズレータ,右,.267,77,326,277,36,74,3,4.1,10,1,15,9-4-1,131,51,88,38,1,8,0,3,2,0,100.0,3,0,9,.368,.473,.841,2007,M
44,早川大輔,両,.283,133,536,459,72,130,26,20.0,17,8,5,4-1-0,178,44,74,34,2,16,23,4,16,8,66.7,8,0,3,.351,.388,.739,2007,M
50,ベニー,右,.272,122,454,390,45,106,6,5.7,21,0,13,8-4-0,166,51,86,53,1,8,0,3,7,4,63.6,2,0,12,.368,.426,.793,2007,M
52,塀内久雄,左,.187,88,146,134,17,25,0,0.0,11,1,0,-,38,7,41,6,0,0,5,1,2,0,100.0,4,0,2,.220,.284,.503,2007,M
58,青野毅,右,.247,76,278,255,34,63,3,4.8,8,2,10,7-2-0,105,35,62,9,0,5,7,2,2,1,66.7,9,0,5,.284,.412,.696,2007,M
61,角中勝也,左,.235,9,17,17,2,4,0,0.0,0,0,0,-,4,2,4,0,0,0,0,0,0,1,0.0,0,0,1,.235,.235,.471,2007,M
65,南竜介,右,.200,10,5,5,0,1,0,0.0,0,0,0,-,1,0,2,0,0,0,0,0,0,0,-,1,0,0,.200,.200,.400,2007,M
68,早坂圭介,両,.143,6,7,7,0,1,1,100.0,0,0,0,-,1,0,0,0,0,0,0,0,0,0,-,1,0,0,.143,.143,.286,2007,M
24,平下晃司,左,.000,5,2,2,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2007,M
0,荻野忠寛,右,-,58,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2007,M
1,大嶺祐太,左,-,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2007,M
11,神田義英,右,-,16,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2007,M
12,藤田宗一,左,-,31,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2007,M
14,小宮山悟,右,-,41,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2007,M
16,久保康友,右,.000,21,3,1,0,0,0,-,0,0,0,-,0,0,0,0,0,0,2,0,0,0,-,1,0,0,.000,.000,.000,2007,M
18,清水直行,右,.125,25,8,8,0,1,0,0.0,0,0,0,-,1,0,3,0,0,0,0,0,0,0,-,2,0,0,.125,.125,.250,2007,M
20,薮田安彦,右,-,58,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2007,M
24,吉井理人,右,-,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2007,M
29,小野晋吾,右,.000,22,3,3,0,0,0,-,0,0,0,-,0,0,3,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2007,M
30,小林雅英,右,-,49,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2007,M
31,渡辺俊介,右,.000,25,3,2,0,0,0,-,0,0,0,-,0,0,1,0,0,0,1,0,0,0,-,1,0,0,.000,.000,.000,2007,M
38,中郷大樹,右,-,6,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2007,M
41,小林宏之,右,.250,25,4,4,0,1,0,0.0,0,0,0,-,1,0,2,0,0,0,0,0,0,0,-,1,0,0,.250,.250,.500,2007,M
48,高木晃次,左,-,43,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2007,M
49,川﨑雄介,左,-,48,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2007,M
54,黒木知宏,右,-,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2007,M
60,成瀬善久,左,.250,24,5,4,0,1,1,100.0,0,0,0,-,1,0,1,0,0,0,1,0,0,0,-,1,0,0,.250,.250,.500,2007,M
00,代田建紀,両,-,2,0,0,1,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,M
3,サブロー,右,.289,105,390,346,43,100,5,5.0,22,2,6,5-1-0,144,56,70,36,1,4,0,4,6,4,60.0,4,0,5,.359,.416,.775,2008,M
4,オーティズ,右,.288,100,373,337,52,97,10,10.3,21,1,11,9-1-0,153,37,61,32,1,1,1,2,1,1,50.0,13,0,8,.349,.454,.803,2008,M
5,堀幸一,右,.204,41,104,93,5,19,1,5.3,3,0,0,-,22,6,17,6,0,1,4,0,2,1,66.7,2,0,3,.260,.237,.497,2008,M
7,西岡剛,両,.300,116,522,473,78,142,20,14.1,26,6,13,8-5-0,219,49,68,36,1,7,4,2,18,11,62.1,10,0,3,.357,.463,.820,2008,M
8,今江敏晃,右,.309,117,450,405,57,125,11,8.8,37,4,12,6-4-0,206,55,48,19,1,6,14,6,3,1,75.0,6,0,7,.344,.509,.853,2008,M
9,福浦和也,左,.252,105,371,310,39,78,2,2.6,9,0,1,0-1-0,90,44,49,50,2,2,1,7,0,0,-,2,0,10,.352,.290,.643,2008,M
10,大松尚逸,左,.262,134,489,447,62,117,4,3.4,30,2,24,18-6-0,223,91,73,33,2,4,1,4,1,1,50.0,2,0,6,.316,.499,.814,2008,M
22,里崎智也,右,.261,92,381,330,54,86,4,4.7,8,0,15,7-8-0,139,45,92,44,2,3,2,2,1,1,50.0,3,1,8,.351,.421,.772,2008,M
23,大塚明,右,.266,103,159,139,19,37,2,5.4,14,0,3,3-0-0,60,20,27,13,0,0,6,1,7,4,63.6,1,0,4,.327,.432,.758,2008,M
25,竹原直隆,右,.181,67,139,116,19,21,0,0.0,8,0,3,2-1-0,38,16,24,20,0,1,2,0,1,2,33.3,0,0,4,.307,.328,.634,2008,M
32,根元俊一,左,.296,110,360,314,45,93,8,8.6,21,6,3,2-1-0,135,29,60,32,0,4,10,0,9,6,60.0,9,0,1,.369,.430,.799,2008,M
33,橋本将,左,.311,93,329,280,34,87,4,4.6,28,1,11,8-3-0,150,55,58,45,3,0,2,2,1,0,100.0,2,1,4,.404,.536,.939,2008,M
39,田中雅彦,右,.258,45,73,66,8,17,3,17.6,2,0,0,-,19,5,13,5,0,0,2,0,2,0,100.0,2,2,0,.310,.288,.598,2008,M
40,渡辺正人,右,.306,28,40,36,4,11,3,27.3,2,0,1,0-1-0,16,3,13,2,0,0,2,0,0,0,-,2,0,0,.342,.444,.787,2008,M
42,ズレータ,右,.216,73,263,241,21,52,2,3.8,15,1,8,6-2-0,93,33,72,16,1,4,0,2,1,1,50.0,2,0,14,.274,.386,.660,2008,M
44,早川大輔,両,.249,133,416,369,53,92,20,21.7,14,4,5,4-1-0,129,32,60,18,0,13,13,3,18,8,69.2,2,0,7,.305,.350,.655,2008,M
50,ベニー,右,.283,97,323,279,35,79,6,7.6,12,3,5,2-3-0,112,42,51,42,0,1,0,1,3,1,75.0,0,0,8,.378,.401,.779,2008,M
52,塀内久雄,左,.153,40,66,59,8,9,1,11.1,1,0,2,1-1-0,16,2,18,2,0,0,5,0,0,0,-,2,0,1,.180,.271,.452,2008,M
55,神戸拓光,左,.208,23,50,48,5,10,1,10.0,1,0,2,2-0-0,17,3,16,1,0,0,1,0,1,0,100.0,2,0,0,.224,.354,.579,2008,M
59,細谷圭,右,.167,20,50,48,4,8,0,0.0,2,0,0,-,10,4,15,1,0,0,1,0,0,0,-,1,0,1,.184,.208,.392,2008,M
61,角中勝也,左,.111,10,23,18,2,2,0,0.0,0,0,1,1-0-0,5,1,4,4,0,0,1,0,0,0,-,1,0,0,.273,.278,.551,2008,M
62,金澤岳,左,.273,15,47,44,5,12,1,8.3,2,1,0,-,16,10,11,2,0,1,0,0,0,0,-,2,0,1,.319,.364,.683,2008,M
65,南竜介,右,.225,21,44,40,5,9,1,11.1,2,0,1,0-1-0,14,2,11,3,0,0,1,0,1,0,100.0,0,0,0,.279,.350,.629,2008,M
67,新里賢,右,.167,5,7,6,1,1,0,0.0,0,0,0,-,1,0,4,1,0,0,0,0,0,0,-,0,0,0,.286,.167,.452,2008,M
68,早坂圭介,両,.083,17,25,24,2,2,0,0.0,0,0,0,-,2,0,9,0,0,0,1,0,0,0,-,0,0,0,.083,.083,.167,2008,M
0,荻野忠寛,右,-,58,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,M
1,大嶺祐太,左,-,7,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,M
11,神田義英,右,-,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,M
12,川﨑雄介,左,-,65,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2008,M
14,小宮山悟,右,-,33,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,2,0,0,-,-,.000,2008,M
16,久保康友,右,.250,33,4,4,0,1,0,0.0,0,0,0,-,1,0,3,0,0,0,0,0,0,0,-,0,0,0,.250,.250,.500,2008,M
17,成瀬善久,左,.250,22,6,4,0,1,0,0.0,0,1,0,-,3,0,2,0,0,0,2,0,0,0,-,2,0,0,.250,.750,1.000,2008,M
18,清水直行,右,.167,25,7,6,1,1,0,0.0,0,0,0,-,1,0,4,0,0,0,1,0,0,0,-,1,0,0,.167,.167,.333,2008,M
19,唐川侑己,右,.000,15,1,1,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,.000,.000,.000,2008,M
28,根本朋久,左,-,25,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,M
29,小野晋吾,右,.000,15,3,2,0,0,0,-,0,0,0,-,0,0,1,0,0,0,1,0,0,0,-,0,0,0,.000,.000,.000,2008,M
30,伊藤義弘,右,.000,51,1,1,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2008,M
31,渡辺俊介,右,.000,26,2,2,0,0,0,-,0,0,0,-,0,0,1,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2008,M
38,中郷大樹,右,-,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,M
41,小林宏之,右,.000,23,1,1,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,3,0,0,.000,.000,.000,2008,M
43,アブレイユ,右,-,20,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,M
45,松本幸大,左,-,18,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2008,M
46,呉偲佑,左,-,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,M
48,高木晃次,左,-,43,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,M
49,シコースキー,右,.000,54,1,1,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,2,0,0,.000,.000,.000,2008,M
53,相原勝幸,右,-,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2008,M
3,サブロー,右,.314,119,489,427,71,134,4,3.0,24,2,22,7-15-0,228,68,121,48,2,1,4,9,4,7,36.4,2,0,7,.377,.534,.911,2009,M
5,堀幸一,右,.259,56,121,112,13,29,3,10.3,7,0,4,1-2-1,48,17,31,5,1,1,2,1,0,0,-,0,0,4,.294,.429,.723,2009,M
6,井口資仁,右,.281,123,530,448,71,126,15,11.9,24,3,19,12-5-0,213,65,101,68,2,13,0,1,4,4,50.0,7,0,11,.391,.475,.866,2009,M
7,西岡剛,両,.260,120,531,454,70,118,8,6.8,24,5,14,13-1-0,194,41,76,67,3,5,3,2,26,10,72.2,12,0,6,.360,.427,.787,2009,M
8,今江敏晃,右,.247,113,441,409,35,101,6,5.9,19,2,9,5-3-0,151,60,60,12,0,6,12,2,2,3,40.0,9,0,17,.277,.369,.647,2009,M
9,福浦和也,左,.273,129,460,396,47,108,2,1.9,18,0,6,4-2-0,144,39,65,46,0,4,11,3,1,0,100.0,1,0,8,.352,.364,.716,2009,M
10,大松尚逸,左,.269,139,553,494,67,133,4,3.0,28,1,19,8-10-0,220,79,80,47,1,4,2,6,0,3,0.0,5,0,11,.334,.445,.779,2009,M
22,里崎智也,右,.234,124,479,414,39,97,3,3.1,22,1,10,5-5-0,151,49,121,49,2,6,5,5,0,2,0.0,7,3,7,.321,.365,.685,2009,M
23,大塚明,右,.000,6,2,2,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2009,M
25,竹原直隆,右,.228,89,262,215,23,49,4,8.2,9,1,5,3-1-0,75,30,61,34,1,5,6,2,2,5,28.6,2,0,3,.344,.349,.693,2009,M
32,根元俊一,左,.174,30,74,69,3,12,1,8.3,2,1,0,-,16,2,14,3,0,0,1,1,0,1,0.0,3,0,1,.205,.232,.437,2009,M
33,橋本将,左,.234,94,288,252,19,59,1,1.7,14,0,2,1-1-0,79,27,80,32,1,1,1,2,0,0,-,0,3,3,.321,.313,.634,2009,M
39,田中雅彦,右,.266,41,75,64,13,17,1,5.9,3,0,1,0-1-0,23,8,17,5,0,0,4,2,6,1,85.7,1,0,1,.310,.359,.669,2009,M
40,渡辺正人,右,-,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,M
43,ランビン,両,.192,58,132,120,18,23,1,4.3,8,0,4,2-2-0,43,12,34,9,1,1,2,0,0,0,-,5,0,1,.254,.358,.612,2009,M
44,早川大輔,両,.223,84,189,175,30,39,8,20.5,6,1,1,0-1-0,50,12,34,6,0,1,6,1,5,4,55.6,1,0,0,.251,.286,.537,2009,M
46,バーナム・ジュニア,左,.218,73,179,147,14,32,3,9.4,7,1,4,2-2-0,53,22,37,20,0,10,1,1,1,0,100.0,1,0,4,.348,.361,.709,2009,M
50,ベニー,右,.265,95,320,272,23,72,3,4.2,14,1,7,3-3-1,109,31,59,44,1,1,0,3,0,3,0.0,0,0,8,.366,.401,.766,2009,M
52,塀内久雄,左,.302,54,108,96,17,29,2,6.9,4,0,4,2-2-0,45,10,31,8,0,2,2,0,0,0,-,5,0,2,.368,.469,.837,2009,M
55,神戸拓光,左,.125,9,18,16,0,2,1,50.0,0,0,0,-,2,0,5,1,0,0,1,0,0,0,-,0,0,0,.176,.125,.301,2009,M
61,角中勝也,左,.167,10,21,18,1,3,0,0.0,0,1,0,-,5,1,5,2,0,0,1,0,1,0,100.0,1,0,0,.250,.278,.528,2009,M
62,金澤岳,左,1.000,2,1,1,0,1,0,0.0,0,0,0,-,1,0,0,0,0,0,0,0,0,0,-,0,0,0,1.000,1.000,2.000,2009,M
65,南竜介,右,.282,15,40,39,6,11,1,9.1,2,1,3,3-0-0,24,8,10,1,0,0,0,0,0,0,-,0,0,1,.300,.615,.915,2009,M
67,新里賢,右,.250,2,5,4,1,1,0,0.0,0,1,0,-,3,2,0,1,0,0,0,0,0,0,-,0,0,1,.400,.750,1.150,2009,M
68,早坂圭介,両,.224,103,249,219,38,49,6,12.2,10,4,1,0-1-0,70,17,44,16,0,1,12,1,12,7,63.2,2,0,2,.278,.320,.598,2009,M
0,荻野忠寛,右,-,53,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,M
1,大嶺祐太,左,.000,16,5,5,0,0,0,-,0,0,0,-,0,0,1,0,0,0,0,0,0,0,-,1,0,0,.000,.000,.000,2009,M
12,川﨑雄介,左,-,45,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,M
13,橋本健太郎,右,-,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,M
14,小宮山悟,右,-,12,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,M
15,上野大樹,右,-,16,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,M
17,成瀬善久,左,.500,23,3,2,0,1,0,0.0,0,0,0,-,1,0,1,0,0,0,1,0,0,0,-,0,0,0,.500,.500,1.000,2009,M
18,清水直行,右,.200,23,5,5,1,1,0,0.0,0,0,0,-,1,0,3,0,0,0,0,0,0,0,-,0,0,0,.200,.200,.400,2009,M
19,唐川侑己,右,.000,22,4,4,0,0,0,-,0,0,0,-,0,0,1,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2009,M
21,内竜也,右,-,31,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,M
27,古谷拓哉,左,-,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2009,M
28,根本朋久,左,-,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,M
29,小野晋吾,右,.000,23,4,3,0,0,0,-,0,0,0,-,0,0,1,0,0,0,1,0,0,0,-,1,0,0,.000,.000,.000,2009,M
30,伊藤義弘,右,-,56,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,2,0,0,-,-,.000,2009,M
31,渡辺俊介,右,1.000,25,1,1,0,1,0,0.0,0,0,0,-,1,0,0,0,0,0,0,0,0,0,-,1,0,0,1.000,1.000,2.000,2009,M
38,中郷大樹,右,-,14,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,M
41,小林宏之,右,.500,26,2,2,0,1,0,0.0,0,0,0,-,1,0,0,0,0,0,0,0,0,0,-,0,0,0,.500,.500,1.000,2009,M
45,松本幸大,左,-,6,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,M
48,高木晃次,左,-,16,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,M
49,シコースキー,右,-,55,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,M
1,清田育宏,右,.290,64,223,186,34,54,6,11.1,11,0,2,0-2-0,71,18,51,19,0,6,11,1,5,1,83.3,2,0,3,.373,.382,.754,2010,M
